order,name,type,varlab,table_name,usecols
612,wl9b,double,右眼裸眼视力,child2012,1
613,wl2,double,是否因身体不适缺课旷工,child2012,1
614,wl3,double,锻炼身体的频率,child2012,1
615,wl4,double,最主要吃什么主食,child2012,1
616,wl5m_s_1,double,过去一周吃过哪些食物-选择1,child2012,1
617,wl5m_s_2,double,过去一周吃过哪些食物-选择2,child2012,1
618,wl5m_s_3,double,过去一周吃过哪些食物-选择3,child2012,1
619,wl5m_s_4,double,过去一周吃过哪些食物-选择4,child2012,1
620,wl5m_s_5,double,过去一周吃过哪些食物-选择5,child2012,1
621,wl5m_s_6,double,过去一周吃过哪些食物-选择6,child2012,1
622,wl5m_s_7,double,过去一周吃过哪些食物-选择7,child2012,1
623,wl5m_s_8,double,过去一周吃过哪些食物-选择8,child2012,1
624,kv101,double,经济繁荣要拉大收入差距,child2012,1
625,kv1101,double,为什么不知道,child2012,1
626,kv102,double,有公平竞争才有和谐人际,child2012,1
627,kv1102,double,为什么不知道,child2012,1
628,kv103,double,财富反映个人成就,child2012,1
629,kv1103,double,为什么不知道,child2012,1
630,kv104,double,努力工作能有回报,child2012,1
631,kv1104,double,为什么不知道,child2012,1
632,kv105,double,聪明才干能得回报,child2012,1
633,kv1105,double,为什么不知道,child2012,1
634,kv106,double,成大事难免腐败,child2012,1
635,kv1106,double,为什么不知道,child2012,1
636,kv107,double,有关系比有能力重要,child2012,1
637,kv1107,double,为什么不知道,child2012,1
638,kv108,double,提高生活水平的机会很大,child2012,1
639,kv1108,double,为什么不知道,child2012,1
640,kv2,double,对他人的信任,child2012,1
641,kv301,double,对父母的信任度,child2012,1
642,kv302,double,对邻居的信任度,child2012,1
643,kv304,double,对美国人的信任度,child2012,1
644,kv305,double,对陌生人的信任度,child2012,1
645,kv306,double,对干部的信任度,child2012,1
646,kv307,double,对医生的信任度,child2012,1
647,wm101,double,我不比别人差,child2012,1
648,wm101mdk,double,回答不知道的原因,child2012,1
649,wm102,double,我有许多好品质,child2012,1
650,wm102mdk,double,回答不知道的原因,child2012,1
651,wm103,double,你是否认为自己归根结底是个失败者,child2012,1
652,wm103mdk,double,回答不知道的原因,child2012,1
653,wm104,double,我能把事情做好,child2012,1
654,wm104mdk,double,回答不知道的原因,child2012,1
655,wm105,double,我值得自豪的地方不多,child2012,1
656,wm105mdk,double,回答不知道的原因,child2012,1
657,wm106,double,我对自己持肯定态度,child2012,1
658,wm106mdk,double,回答不知道的原因,child2012,1
659,wm107,double,我对自己是满意的,child2012,1
660,wm107mdk,double,回答不知道的原因,child2012,1
661,wm108,double,我希望赢得尊重,child2012,1
662,wm108mdk,double,回答不知道的原因,child2012,1
663,wm110,double,你是否时常认为自己一无是处,child2012,1
664,wm110mdk,double,回答不知道的原因,child2012,1
665,wm111,double,你是否认为自己根本没法解决目前困难,child2012,1
666,wm111mdk,double,回答不知道的原因,child2012,1
667,wm112,double,你是否有时觉得被生活所迫,child2012,1
668,wm112mdk,double,回答不知道的原因,child2012,1
669,wm113,double,你是否觉得对发生在自己身上的事情有掌控能力,child2012,1
670,wm113mdk,double,回答不知道的原因,child2012,1
671,wm114,double,我在生活中经常无助,child2012,1
672,wm114mdk,double,回答不知道的原因,child2012,1
673,wm201,double,家长会问清原因,child2012,1
674,wm202,double,家长鼓励你努力去做,child2012,1
675,wm203,double,家长跟你说话很和气,child2012,1
676,wm204,double,家长鼓励你独立思考,child2012,1
677,wm205,double,家长会跟你讲原因,child2012,1
678,wm206,double,家长喜欢跟你说话,child2012,1
679,wm207,double,家长问你学校的情况,child2012,1
680,wm208,double,家长检查你的作业,child2012,1
681,wm209,double,家长辅导你的功课,child2012,1
682,wm210,double,家长给你讲故事,child2012,1
683,wm211,double,家长和你一起玩乐,child2012,1
684,wm212,double,家长表扬你,child2012,1
685,wm213,double,家长批评你,child2012,1
686,wm214,double,家长参加家长会,child2012,1
687,wm301_b_1,double,你人缘关系有多好,child2012,1
688,wm302_b_1,double,你有多幸福,child2012,1
689,wm303_b_1,double,你对前途有多大信心,child2012,1
690,wm304_b_1,double,你在与人相处上能打几分,child2012,1
691,wm401_b_1,double,家庭社会地位,child2012,1
692,wm402_b_1,double,家庭经济条件,child2012,1
693,wm403_b_1,double,孩子的受教育程度,child2012,1
694,wm404_b_1,double,孩子的天赋,child2012,1
695,wm405_b_1,double,孩子的努力程度,child2012,1
696,wm406_b_1,double,孩子的运气,child2012,1
697,wm407_b_1,double,家里有关系,child2012,1
698,wm701,double,我总是准备充分,child2012,1
699,wm702,double,我很注意细节,child2012,1
700,wm703,double,我喜欢有条理,child2012,1
701,wm704,double,我会按自己的日程做事,child2012,1
702,wm705,double,在学习中我很仔细,child2012,1
703,wm706,double,我总是随意摆放物品,child2012,1
704,wm707,double,我总是把东西弄乱,child2012,1
705,wm708,double,我总忘记把东西还原,child2012,1
706,wm709,double,我做事细致周全,child2012,1
707,wm710,double,我先做作业后玩,child2012,1
708,wm711,double,作业布置后我马上开始,child2012,1
709,wm712,double,东西乱了我马上收拾,child2012,1
710,wn2,double,过去一个月与父母争吵几次,child2012,1
711,wn201,double,过去一个月与父母谈心几次,child2012,1
712,wn3,double,过去一个月父母争吵几次,child2012,1
713,wm301_b_2,double,你人缘关系有多好,child2012,1
714,wm302_b_2,double,你有多幸福,child2012,1
715,wm303_b_2,double,你对前途有多大信心,child2012,1
716,wm304_b_2,double,你在与人相处上能打几分,child2012,1
717,wm401_b_2,double,家庭社会地位,child2012,1
718,wm402_b_2,double,家庭经济条件,child2012,1
719,wm403_b_2,double,孩子的受教育程度,child2012,1
720,wm404_b_2,double,孩子的天赋,child2012,1
721,wm405_b_2,double,孩子的努力程度,child2012,1
722,wm406_b_2,double,孩子的运气,child2012,1
723,wm407_b_2,double,家里有关系,child2012,1
724,wn401,double,因小事烦恼,child2012,1
725,wn402,double,不想吃东西,child2012,1
726,wn403,double,心情沮丧,child2012,1
727,wn404,double,自己不比别人差,child2012,1
728,wn405,double,不能集中精力,child2012,1
729,wn406,double,情绪低落,child2012,1
730,wn407,double,做事费劲,child2012,1
731,wn408,double,对未来充满希望,child2012,1
732,wn409,double,觉得失败,child2012,1
733,wn410,double,害怕,child2012,1
734,wn411,double,睡眠不好,child2012,1
735,wn412,double,愉快,child2012,1
736,wn413,double,讲话少,child2012,1
737,wn414,double,孤独,child2012,1
738,wn415,double,他人不友好,child2012,1
739,wn416,double,生活愉快,child2012,1
740,wn417,double,哭过或想哭,child2012,1
741,wn418,double,悲伤,child2012,1
742,wn419,double,别人不喜欢我,child2012,1
743,wn420,double,无法继续生活,child2012,1
744,kz1_b_2,double,少儿自答部分：    问卷主要受访者,child2012,1
745,kz101_s_3,double,少儿自答部分：    参访者,child2012,1
746,kz101_s_4,double,少儿自答部分：    参访者,child2012,1
747,kz102_s_7,double,少儿自答部分：    家庭成员之外谁在场,child2012,1
748,kz102_s_8,double,少儿自答部分：    家庭成员之外谁在场,child2012,1
749,kz103_b_2,double,少儿自答部分：    访问使用的主要语言,child2012,1
750,kz201_b_2,double,少儿自答部分：    理解能力,child2012,1
751,kz202_b_2,double,少儿自答部分：    健康状况,child2012,1
752,kz203_b_2,double,少儿自答部分：    衣装整洁程度,child2012,1
753,kz204_b_2,double,少儿自答部分：    外貌,child2012,1
754,kz205_b_2,double,少儿自答部分：    普通话熟练程度,child2012,1
755,kz206_b_2,double,少儿自答部分：    配合程度,child2012,1
756,kz207_b_2,double,少儿自答部分：    智力水平,child2012,1
757,kz208_b_2,double,少儿自答部分：    待人接物水平,child2012,1
758,kz209_b_2,double,少儿自答部分：    对调查兴趣,child2012,1
759,kz210_b_2,double,少儿自答部分：    对调查的疑虑,child2012,1
760,kz211_b_2,double,少儿自答部分：    回答可信程度,child2012,1
761,kz212_b_2,double,少儿自答部分：    语言表达能力,child2012,1
762,kz5_b_2,double,少儿自答部分：    急于结束调查的程度,child2012,1
763,kz1_b_3,double,短问卷家长代答部分：问卷主要受访者,child2012,1
764,kz103_b_3,double,短问卷家长代答部分：访问使用的主要语言,child2012,1
765,kz201_b_3,double,短问卷家长代答部分：理解能力,child2012,1
766,kz202_b_3,double,短问卷家长代答部分：健康状况,child2012,1
767,kz203_b_3,double,短问卷家长代答部分：衣装整洁程度,child2012,1
768,kz204_b_3,double,短问卷家长代答部分：外貌,child2012,1
769,kz205_b_3,double,短问卷家长代答部分：普通话熟练程度,child2012,1
770,kz206_b_3,double,短问卷家长代答部分：对调查的配合程度,child2012,1
771,kz207_b_3,double,短问卷家长代答部分：智力水平,child2012,1
772,kz208_b_3,double,短问卷家长代答部分：待人接物水平,child2012,1
773,kz209_b_3,double,短问卷家长代答部分：对调查的兴趣,child2012,1
774,kz210_b_3,double,短问卷家长代答部分：对调查的疑虑,child2012,1
775,kz211_b_3,double,短问卷家长代答部分：回答可信程度,child2012,1
776,kz212_b_3,double,短问卷家长代答部分：语言表达能力,child2012,1
777,kz5_b_3,double,短问卷家长代答部分：急于结束调查的程度,child2012,1
778,cfps2012_gender_best,double,受访者性别-修正,child2012,1
779,cfps2012_birthy_best,double,受访者出生年-修正,child2012,1
780,subpopulation,double,抽样子总体,child2012,1
781,subsample,double,是否在全国再抽样样本中,child2012,1
782,urban12,double,2012年国家统计局城乡分类,child2012,1
783,income,double,个人收入,child2012,1
784,income_adj,double,个人收入（调整后）,child2012,1
785,sch2012,double,Highest level of edu attended:2012,child2012,1
786,edu2012,double,Highest level of edu attained:2012,child2012,1
787,eduy2012,double,Years of schooling completed:2012,child2012,1
788,typecomm,double,居住社区类型(简化),child2012,1
789,urbancomm,double,城乡(按社区性质分),child2012,1
790,iwr1,double,Immediate Word Recall: 1st trial,child2012,1
791,iwr2,double,Immediate Word Recall: 2nd trial,child2012,1
792,iwr,double,Immediate Word Recall: Combined 1st & 2n,child2012,1
793,dwr,double,Delayed Word Recall,child2012,1
794,ns_g,double,Number Series Test: Guttman scale(0-15),child2012,1
795,ns_w,double,Number Series Test: W-score,child2012,1
796,ns_wse,double,Number Series Test: Standard error of W-,child2012,1
797,pid_f,double,父亲在调查中的样本编码,child2012,1
798,pid_m,double,母亲在调查中的样本编码,child2012,1
799,coremember,double,是否是核心成员,child2012,1
800,genetype,double,基因成员的类型,child2012,1
801,rswt_natcs12,double,个人横截面权数:全国总样本,child2012,1
802,rswt_rescs12,double,个人横截面权数:全国再抽样样本,child2012,1
803,rswt_natpn1012,double,个人面板权数:全国总样本,child2012,1
804,rswt_respn1012,double,个人面板权数:全国再抽样样本,child2012,1
805,releaseversion,double,,child2012,1
806,interviewerid,double,访员编号,child2012,1
1,pid,long,2012年个人样本编号,famconf2012,1
2,fid12,long,2012年家户号,famconf2012,1
3,fid10,long,2010年个人的家户号,famconf2012,1
4,code_a_p,int,个人家庭内部编码,famconf2012,1
5,cfps_interv_p,byte,个人产生有效问卷的情况,famconf2012,1
6,tb1a_a_p,byte,个人属相,famconf2012,1
7,tb1b_a_p,int,2012年个人年龄,famconf2012,1
8,tb1y_a_p,int,个人出生（年）,famconf2012,1
9,tb1m_a_p,byte,个人出生（月）,famconf2012,1
10,tb2_a_p,byte,个人性别,famconf2012,1
11,alive_a_p,byte,个人是否健在,famconf2012,1
12,deathreason_p,str7,个人去世的原因,famconf2012,1
13,tb3_a12_p,byte,个人婚姻状况,famconf2012,1
14,tb4_a12_p,byte,个人最高学历,famconf2012,1
15,qa301_a12_p,byte,个人户口类型,famconf2012,1
16,qa302_a12_p,byte,个人户口所在地,famconf2012,1
17,tb6_a12_p,byte,个人是否在家住,famconf2012,1
18,tb601_a12_p,byte,个人离家的原因,famconf2012,1
19,outpers_where12_p,byte,离家人（个人）的居住区域,famconf2012,1
20,tb602acode_a12_p,byte,离家人（个人）的省国标码,famconf2012,1
21,leavingtime_y_p,int,个人离家的年份,famconf2012,1
22,leavingtime_m_p,byte,个人离家的月份,famconf2012,1
23,co_a12_p,byte,个人是否与该家庭同灶吃饭,famconf2012,1
24,e7_a_p,byte,过去一个月外出成员是否给家里寄钱,famconf2012,1
25,e701_a_p,int,外出成员给家里寄钱金额,famconf2012,1
26,e8_a_p,byte,过去一个月家里是否给外出成员寄钱,famconf2012,1
27,e801_a_p,long,家里是否给外出成员寄钱金额,famconf2012,1
28,code_a_f,int,父亲家庭内部编码,famconf2012,1
29,fid10_f,long,2010年父亲的家户号,famconf2012,1
30,pid_f,long,父亲在调查中的样本编码,famconf2012,1
31,cfps_interv_f,byte,父亲产生有效问卷的情况,famconf2012,1
32,tb1a_a_f,byte,父亲属相,famconf2012,1
33,tb1b_a_f,byte,2012年父亲年龄,famconf2012,1
34,tb1y_a_f,int,父亲出生（年）,famconf2012,1
35,tb1m_a_f,byte,父亲出生（月）,famconf2012,1
36,tb2_a_f,byte,父亲性别,famconf2012,1
37,alive_a_f,byte,父亲是否健在,famconf2012,1
38,deathreason_f,str7,父亲去世的原因,famconf2012,1
39,tb3_a12_f,byte,父亲婚姻状况,famconf2012,1
40,tb4_a12_f,byte,父亲最高学历,famconf2012,1
41,qa301_a12_f,byte,父亲户口类型,famconf2012,1
42,qa302_a12_f,byte,父亲户口所在地,famconf2012,1
